"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WX9JDP99","journalArticle","2023","Justo, Valeria B.; Gupta, Abhishek; Umland, Tobias F.; Göhlich, Dietmar","Minimum Energy Utilization Strategy for Fleet of Autonomous Robots in Urban Waste Management","Robotics","","2218-6581","10.3390/robotics12060159","","Many service robots have to operate in a variety of different Service Event Areas (SEAs). In the case of the waste collection robot MARBLE (Mobile Autonomous Robot for Litter Emptying) every SEA has characteristics like varying area and number of litter bins, with different distances between litter bins and uncertain filling levels of litter bins. Global positions of litter bins and garbage drop-off positions from MARBLEs after reaching their maximum capacity are defined as task-performing waypoints. We provide boundary delimitation for characteristics that describe the SEA. The boundaries interpolate synergy between individual SEAs and the developed algorithms. This helps in determining which algorithm best suits an SEA, dependent on the characteristics. The developed route-planning methodologies are based on vehicle routing with simulated annealing (VRPSA) and knapsack problems (KSPs). VRPSA uses specific weighting based on route permutation operators, initial temperature, and the nearest neighbor approach. The KSP optimizes a route’s given capacity, in this case using smart litter bins (SLBs) information. The game-theory KSP algorithm with SLBs information and the KSP algorithm without SLBs information performs better on SEAs lower than 0.5 km2, and with fewer than 50 litter bins. When the standard deviation of the fill rate of litter bins is ≈10%, the KSP without SLB is preferred, and if the standard deviation is between 25 and 40%, then the game-theory KSP is selected. Finally, the vehicle routing problem outperforms in SEAs with an area of 0.5≤5 km2, 50–450 litter bins, and a fill rate of 10–40%.","2023","2024-04-22 19:32:38","2024-04-22 19:32:38","","","","6","12","","","","","","","","","","","","","","","","","","","","","Knapsack problem; vehicle routing problem; simulated annealing; game theory; robot fleet management; sustainable waste management; urban service robots; varying Service Event Areas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KM5KQS2I","journalArticle","2023","Dimara, Asimina; Papaioannou, Alexios; Grigoropoulos, Konstantinos; Triantafyllidis, Dimitris; Tzitzios, Ioannis; Anagnostopoulos, Christos-Nikolaos; Krinidis, Stelios; Ioannidis, Dimosthenis; Tzovaras, Dimitrios","A Novel Real-Time PV Error Handling Exploiting Evolutionary-Based Optimization","Applied Sciences","","2076-3417","10.3390/app132312682","","The crucial need for perpetual monitoring of photovoltaic (PV) systems, particularly in remote areas where routine inspections are challenging, is of major importance. This paper introduces an advanced approach to optimizing the maximum power point while ensuring real-time PV error handling. The overarching problem of securing continuous monitoring of photovoltaic systems is highlighted, emphasizing the need for reliable performance, especially in remote and inaccessible locations. The proposed methodology employs an innovative genetic algorithm (GA) designed to optimize the maximum power point of photovoltaic systems. This approach takes into account critical PV parameters and constraints. The single-diode PV modeling process, based on environmental variables like outdoor temperature, illuminance, and irradiance, plays a pivotal role in the optimization process. To specifically address the challenge of perpetual monitoring, the paper introduces a technique for handling PV errors in real time using evolutionary-based optimization. The genetic algorithm is utilized to estimate the maximum power point, with the PV voltage and current calculated on the basis of simulated values. A meticulous comparison between the expected electrical output and the actual photovoltaic data is conducted to identify potential errors in the photovoltaic system. A user interface provides a dynamic display of the PV system’s real-time status, generating alerts when abnormal PV values are detected. Rigorous testing under real-world conditions, incorporating PV-monitored values and outdoor environmental parameters, demonstrates the remarkable accuracy of the genetic algorithm, surpassing 98% in predicting PV current, voltage, and power. This establishes the proposed algorithm as a potent solution for ensuring the perpetual and secure monitoring of PV systems, particularly in remote and challenging environments.","2023","2024-04-22 19:32:38","2024-04-22 19:32:38","","","","23","13","","","","","","","","","","","","","","","","","","","","","evolutionary algorithm; photovoltaic parameters; PV error handling; PV monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ML8MNDUK","journalArticle","2023","Xia, Yang; Wu, Tingying; Xia, Beixin; Zhang, Junkang","Truck-Drone Pickup and Delivery Problem with Drone Weight-Related Cost","Sustainability","","2071-1050","10.3390/su152316342","","Truck-drone delivery is widely used in logistics distribution for achieving sustainable development, in which drone weight greatly affects transportation cost. Thus, we consider a new combined truck-drone pickup and delivery problem with drone weight-related cost in the context of last-mile logistics. A system of integer programming is formulated with the objective of minimizing the total cost of the drone weight-related cost, fixed vehicle cost and travel distance cost. An improved adaptive large neighborhood search algorithm (IALNS) is designed based on the characteristics of the problem, several effective destroy and repair operators are designed to explore the solution space, and a simulated annealing strategy is introduced to avoid falling into the local optimal solution. To evaluate the performance of the IALNS algorithm, 72 instances are randomly generated and tested. The computational results on small instances show that the proposed IALNS algorithm performs better than CPLEX both in efficiency and effectiveness. When comparing the truck-drone pickup and delivery problem with drone weight-related cost to the problem without drone weight-related cost, it is found that ignoring the drone weight constraints leads to an underestimate of the total travel cost by 12.61% based on the test of large instances.","2023","2024-04-22 19:32:38","2024-04-22 19:32:38","","","","23","15","","","","","","","","","","","","","","","","","","","","","adaptive large neighborhood search algorithm; drone weight-related cost; truck-drone pickup and delivery problem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZTIF55H","journalArticle","2023","Jazemi, Reza; Alidadiani, Ensieh; Ahn, Kwangseog; Jang, Jaejin","A Review of Literature on Vehicle Routing Problems of Last-Mile Delivery in Urban Areas","Applied Sciences","","2076-3417","10.3390/app132413015","","Logistics has long been important in an industrial society. Compared with the traditional structure of distribution, which requires freight to be delivered mostly to warehouses or retail stores, customers now often prefer packages to be delivered to their residences, especially after the delivery challenges during the COVID-19 pandemic. The delivery of parcels to urban residential areas increases the challenge due to the amount of delivery volume, tight delivery schedules, and continuously changing delivery conditions. Last-mile delivery tries to address the challenges, taking advantage of the available automation, sensor and communication technologies, and people’s attitudes toward parcel delivery for the benefit of all stakeholders. Various approaches to last-mile delivery have been proposed and analyzed in the literature. This paper reviews the recent literature on vehicle routing for last-mile delivery. The review identified four major categories: crowdshipping, parcel lockers, delivery by sidekicks, and delivery to optional points. The nature of the problems is discussed in five aspects: fleet capacity, time window, fleet option, dynamism of input, and stochastic parameters. The review identifies the achievements and limitations of the research in the areas and proposes a future research agenda.","2023","2024-04-22 19:32:38","2024-04-22 19:32:38","","","","24","13","","","","","","","","","","","","","","","","","","","","","vehicle routing; optimization; last-mile delivery; occasional driver; optional points of delivery; parcel locker; sidekick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GCAFFLEN","journalArticle","2023","Alidaee, Bahram; Wang, Haibo; Sua, Lutfu S.","The Last-Mile Delivery of Heavy, Bulky, Oversized Products: Literature Review and Research Agenda","Logistics","","2305-6290","10.3390/logistics7040098","","Background: Last-mile delivery (LMD) is a challenging and costly supply chain process that involves direct customer interaction. In a recent study by the World Economic Forum, it was emphasized that last-mile logistics is an emerging research area. In particular, the European Commission Directorate General for Energy and Transport provides guidelines for abnormal road transport, such as heavy, bulky, and oversized (HBO) products. In the last few years, many research articles have been published on the topic of LMD. Several literature review studies from the perspective of different stakeholders have also been published. The delivery of HBO products is more challenging in many ways compared to parcel delivery. Although HBO products yield the most profitable sales, the LMD of HBOs is less studied compared to parcel deliveries. Methods: This research employed a descriptive review method to scan 195 published articles and reports related to LMD and HBOs. Results: Our results identified the challenges in the field and identified the need for separate approaches for different customer segments, such as rural and urban customers, as well as older and younger customers, when formulating delivery strategies. Conclusions: This paper highlights the research gap in this field by using a descriptive literature review methodology and presents academic contributions available so far, as well as challenges for further research.","2023","2024-04-22 19:32:38","2024-04-22 19:32:38","","","","4","7","","","","","","","","","","","","","","","","","","","","","logistics; last-mile delivery; literature review; and oversized products; bulky; heavy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES3A97SN","journalArticle","2023","Wang, Xuming; Zhou, Jiaqi; Yu, Xiaobing; Yu, Xianrui","A Hybrid Brain Storm Optimization Algorithm to Solve the Emergency Relief Routing Model","Sustainability","","2071-1050","10.3390/su15108187","","Due to the inappropriate or untimely distribution of post-disaster goods, many regions did not receive timely and efficient relief for infected people in the coronavirus disease outbreak that began in 2019. This study develops a model for the emergency relief routing problem (ERRP) to distribute post-disaster relief more reasonably. Unlike general route optimizations, patients’ suffering is taken into account in the model, allowing patients in more urgent situations to receive relief operations first. A new metaheuristic algorithm, the hybrid brain storm optimization (HBSO) algorithm, is proposed to deal with the model. The hybrid algorithm adds the ideas of the simulated annealing (SA) algorithm and large neighborhood search (LNS) algorithm into the BSO algorithm, improving its ability to escape from the local optimum trap and speeding up the convergence. In simulation experiments, the BSO algorithm, BSO+LNS algorithm (combining the BSO with the LNS), and HBSO algorithm (combining the BSO with the LNS and SA) are compared. The results of simulation experiments show the following: (1) The HBSO algorithm outperforms its rivals, obtaining a smaller total cost and providing a more stable ability to discover the best solution for the ERRP; (2) the ERRP model can greatly reduce the level of patient suffering and can prioritize patients in more urgent situations.","2023","2024-04-22 19:32:58","2024-04-22 19:32:58","","","","10","15","","","","","","","","","","","","","","","","","","","","","hybrid algorithms; route optimization; BSO algorithm; relief routing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KD64N4B4","journalArticle","2023","Song, Xin; Chang, Daofang; Luo, Tian","A Single-Product Multi-Period Inventory Routing Problem under Intermittent Demand","Information","","2078-2489","10.3390/info14060331","","Demand fluctuations and uncertainty bring challenges to inventory management, and intermittent demand patterns increase the risk of inventory backlogs and raise inventory holding costs. In previous studies on inventory routing problems, different variants have been proposed to cope with complicated industrial scenarios. However, there are few studies on inventory routing problems with intermittent demand patterns. To solve this problem, we introduce a lateral transshipment strategy and build a single-product multi-period inventory routing mixed integer programming model to reduce customers’ inventory backlogs, balance regional inventory, reduce inventory holding costs, and improve inventory management efficiency. Furthermore, we design an adaptive large-neighborhood search algorithm with new operators to improve the solving efficiency. The experimental results show that an appropriate transshipment price can reduce the share of distribution costs. Another finding is that higher-capacity vehicles lead to higher revenue. Our findings not only expand the scope of the IRP domain but also provide actionable management insights for business practitioners.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","6","14","","","","","","","","","","","","","","","","","","","","","inventory routing; transshipment; adaptive large-neighborhood search","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PGWXS75W","journalArticle","2023","García, José; Leiva-Araos, Andres; Crawford, Broderick; Soto, Ricardo; Pinto, Hernan","Exploring Initialization Strategies for Metaheuristic Optimization: Case Study of the Set-Union Knapsack Problem","Mathematics","","2227-7390","10.3390/math11122695","","In recent years, metaheuristic methods have shown remarkable efficacy in resolving complex combinatorial challenges across a broad spectrum of fields. Nevertheless, the escalating complexity of these problems necessitates the continuous development of innovative techniques to enhance the performance and reliability of these methods. This paper aims to contribute to this endeavor by examining the impact of solution initialization methods on the performance of a hybrid algorithm applied to the set union knapsack problem (SUKP). Three distinct solution initialization methods, random, greedy, and weighted, have been proposed and evaluated. These have been integrated within a sine cosine algorithm employing k-means as a binarization procedure. Through testing on medium- and large-sized SUKP instances, the study reveals that the solution initialization strategy influences the algorithm’s performance, with the weighted method consistently outperforming the other two. Additionally, the obtained results were benchmarked against various metaheuristics that have previously solved SUKP, showing favorable performance in this comparison.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","12","11","","","","","","","","","","","","","","","","","","","","","machine learning; metaheuristics; combinatorial optimization; initialization operators; set-union knapsack problem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHU9SKZ4","journalArticle","2023","Zhang, Changlu; Tang, Liqian; Zhang, Jian; Gou, Liming","Optimizing Distribution Routes for Chain Supermarket Considering Carbon Emission Cost","Mathematics","","2227-7390","10.3390/math11122734","","The low-carbon economy and sustainable development have become a widespread consensus. Chain supermarkets should pay attention to path optimization in the process of distribution to reduce carbon emissions. This study takes chain supermarkets as the research object, focusing on the optimization of the vehicle routing problem (VRP) in supermarket store distribution. Firstly, based on the concept of cost-effectiveness, we constructed a green and low-carbon distribution route optimization model with the lowest cost. With cost minimization as the objective function, the total distribution cost in the vehicle delivery process includes fixed cost, transportation cost, and carbon emission cost. The carbon emission cost is calculated using the carbon tax mechanism. Secondly, through integrating the Floyd algorithm, the nearest neighbor algorithm, and the insertion algorithm, a fusion heuristic algorithm was proposed for model solving, and an empirical study was conducted using the W chain supermarket in Wuhan as an example. The experimental results show that optimizing distribution routes considering carbon emission cost can effectively reduce carbon emissions. At the same time, it can also reduce the total costs of enterprises and society, thereby achieving greater social benefits at lower costs. The research results provide effective suggestions for chain supermarkets to control carbon emissions during the distribution process.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","12","11","","","","","","","","","","","","","","","","","","","","","carbon emission; chain supermarkets; distribution route optimization; fusion heuristic algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5RYMUB5","journalArticle","2023","Derpich, Ivan; Rey, Carlos","Drone Optimization in Factory: Exploring the Minimal Level Vehicle Routing Problem for Efficient Material Distribution","Drones","","2504-446X","10.3390/drones7070435","","The efficient movement of raw materials within organizations is fundamental to maintaining the seamless progression of production processes. However, these logistical operations can inadvertently compromise overall company efficiency, primarily due to the substantial time invested in transporting materials. This paper introduces an innovative mathematical model specifically designed to optimize the transport of raw materials via drones across multiple workstations. This model employs a novel modification of the traditional multi-level Vehicle Routing Problem by incorporating an additional index and accounting for the drone’s energy consumption. We employ a widely-recognized solver for practical resolution and compare it with a heuristic algorithm. The resultant strategies offer promising prospects for the organization studied, introducing robust solutions for elevating the efficiency of raw material transportation.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","7","7","","","","","","","","","","","","","","","","","","","","","heuristic; mathematical model; drones in factory; minimum levels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6U458KYI","journalArticle","2023","Gao, Yinping; Chen, Chun-Hsien; Chang, Daofang","A Machine Learning-Based Approach for Multi-AGV Dispatching at Automated Container Terminals","Journal of Marine Science and Engineering","","2077-1312","10.3390/jmse11071407","","The dispatching of automated guided vehicles (AGVs) is essential for efficient horizontal transportation at automated container terminals. Effective planning of AGV transportation can reduce equipment energy consumption and shorten task completion time. Multiple AGVs transport containers between storage blocks and vessels, which can be regarded as the supply sides and demand points of containers. To meet the requirements of shipment in terms of timely and high-efficient delivery, multiple AGVs should be dispatched to deliver containers, which includes assigning tasks and selecting paths. A contract net protocol (CNP) is employed for task assignment in a multiagent system, while machine learning provides a logical alternative, such as Q-learning (QL), for complex path planning. In this study, mathematical models for multi-AGV dispatching are established, and a QL-CNP algorithm is proposed to tackle the multi-AGV dispatching problem (MADP). The distribution of traffic load is balanced for multiple AGVs performing tasks in the road network. The proposed model is validated using a Gurobi solver with a small experiment. Then, QL-CNP is used to conduct experiments with different sizes. The other algorithms, including Dijkstra, GA, and PSO, are also compared with the QL-CNP algorithm. The experimental results demonstrate the superiority of the proposed QL-CNP when addressing the MADP.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","7","11","","","","","","","","","","","","","","","","","","","","","Q-learning; energy consumption; multiagent; AGV dispatching; distribution balance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T86BV6M4","journalArticle","2023","Liu, Zhiqiang; Wang, Weidong; He, Junyi; Zhang, Jianjun; Wang, Jing; Li, Shasha; Sun, Yining; Ren, Xianyang","A New Hybrid Algorithm for Vehicle Routing Optimization","Sustainability","","2071-1050","10.3390/su151410982","","To solve the vehicle routing problem with simultaneous pickup–delivery and time windows (VRPSDPTW), a sine cosine and firefly perturbed sparrow search algorithm (SFSSA) is presented. Based on the standard sparrow search algorithm, the initial population uses tent chaotic mapping to change the population diversity; then, the discoverer location is updated using the sine cosine fluctuation range of the random weight factor, and finally the global population location is updated using the firefly perturbation strategy. In this study, SFSSA was compared with a genetic algorithm (GA), parallel simulated annealing algorithm (p-SA), discrete cuckoo search algorithm (DCS), and novel mimetic algorithm with efficient local search and extended neighborhood (MATE) adopting improved Solomon’s benchmark test cases. The computational results showed that the proposed SFSSA was able to achieve the current optimal solutions for 100% of the nine small-to-medium instances. For large-scale instances, SFSSA obtained the current optimal solutions for 25 out of 56 instances. The experimental findings demonstrated that SFSSA was an effective method for solving the VRPSPDTW problem.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","14","15","","","","","","","","","","","","","","","","","","","","","vehicle routing; time window; simultaneous delivery and pickup; sparrow search algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P76RMMKS","journalArticle","2023","Nayak, Abhishek; Rathinam, Sivakumar","Heuristics and Learning Models for Dubins MinMax Traveling Salesman Problem","Sensors","","1424-8220","10.3390/s23146432","","This paper addresses a MinMax variant of the Dubins multiple traveling salesman problem (mTSP). This routing problem arises naturally in mission planning applications involving fixed-wing unmanned vehicles and ground robots. We first formulate the routing problem, referred to as the one-in-a-set Dubins mTSP problem (MD-GmTSP), as a mixed-integer linear program (MILP). We then develop heuristic-based search methods for the MD-GmTSP using tour construction algorithms to generate initial feasible solutions relatively fast and then improve on these solutions using variants of the variable neighborhood search (VNS) metaheuristic. Finally, we also explore a graph neural network to implicitly learn policies for the MD-GmTSP using a learning-based approach; specifically, we employ an S-sample batch reinforcement learning method on a shared graph neural network architecture and distributed policy networks to solve the MD-GMTSP. All the proposed algorithms are implemented on modified TSPLIB instances, and the performance of all the proposed algorithms is corroborated. The results show that learning based approaches work well for smaller sized instances, while the VNS based heuristics find the best solutions for larger instances.","2023","2024-04-22 19:32:59","2024-04-22 19:32:59","","","","14","23","","","","","","","","","","","","","","","","","","","","","traveling salesman problem; drones; mission planning; Dubins vehicles; unmanned vehicles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I8NISEU","journalArticle","2023","Farmakis, Panagiotis; Chassiakos, Athanasios; Karatzas, Stylianos","A Multi-Objective Tri-Level Algorithm for Hub-and-Spoke Network in Short Sea Shipping Transportation","Algorithms","","1999-4893","10.3390/a16080379","","Hub-and-Spoke (H&S) network modeling is a form of transport topology optimization in which network joins are connected through intermediate hub nodes. The Short Sea Shipping (SSS) problem aims to efficiently disperse passenger flows involving multiple vessel routes and intermediary hubs through which passengers are transferred to their final destination. The problem contains elements of the Hub-and-Spoke and Travelling Salesman, with different levels of passenger flows among islands, making it more demanding than the typical H&S one, as the hub selection within nodes and the shortest routes among islands are internal optimization goals. This work introduces a multi-objective tri-level optimization algorithm for the General Network of Short Sea Shipping (GNSSS) problem to reduce travel distances and transportation costs while improving travel quality and user satisfaction, mainly by minimizing passenger hours spent on board. The analysis is performed at three levels of decisions: (a) the hub node assignment, (b) the island-to-line assignment, and (c) the island service sequence within each line. Due to the magnitude and complexity of the problem, a genetic algorithm is employed for the implementation. The algorithm performance has been tested and evaluated through several real and simulated case studies of different sizes and operational scenarios. The results indicate that the algorithm provides rational solutions in accordance with the desired sub-objectives. The multi-objective consideration leads to solutions that are quite scattered in the solution space, indicating the necessity of employing formal optimization methods. Typical Pareto diagrams present non-dominated solutions varying at a range of 30 percent in terms of the total distance traveled and more than 50 percent in relation to the cumulative passenger hours. Evaluation results further indicate satisfactory algorithm performance in terms of result stability (repeatability) and computational time requirements. In conclusion, the work provides a tool for assisting network operation and transport planning decisions by shipping companies in the directions of cost reduction and traveler service upgrade. In addition, the model can be adapted to other applications in transportation and in the supply chain.","2023","2024-04-22 19:33:00","2024-04-22 19:33:00","","","","8","16","","","","","","","","","","","","","","","","","","","","","optimization; genetic algorithms; Hub-and-Spoke network; marine transportation; Short Sea Shipping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XZMK6MK","journalArticle","2023","Xu, Rui; Li, Shumin; Wu, Jiayan","Multi-Trip Vehicle Routing Problem with Time Windows and Resource Synchronization on Heterogeneous Facilities","Systems","","2079-8954","10.3390/systems11080412","","Inspired by long-distance road transport in industrial logistics in China, this paper studies a simultaneous loading scheduling and vehicle routing problem over a multi-workday planning horizon. Industrial cargo often requires specialized facilities, and these facilities vary in performance and quantity and are subject to available time constraints. Consequently, achieving coordinated optimization of vehicle routing and loading scheduling becomes a significant challenge in practice. We describe the studied problem as a multi-trip vehicle routing problem with time windows and resource synchronization on heterogeneous facilities. First, we develop a mixed integer programming model in a multi-workday setting to minimize the total travel distance and the number of vehicles. Moreover, a three-phase heuristic approach is developed. An initial solution is constructed using a sequential strategy in the first phase, and then an adaptive large neighbourhood search and a post-optimization procedure based on ejection chains are, respectively, designed to optimize the two hierarchical objective functions. Finally, extensive computational experiments are conducted to demonstrate the effectiveness of the proposed method. Specifically, the research results indicate that in long-distance road transport in industrial scenarios, expanding the planning horizon from a single workday to a multi-workday period could significantly reduce logistics operational costs and improve service quality.","2023","2024-04-22 19:33:00","2024-04-22 19:33:00","","","","8","11","","","","","","","","","","","","","","","","","","","","","vehicle routing problem with time windows; multi-trip; heterogeneous facilities; hierarchical objectives; three-phase heuristic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRY3A37N","journalArticle","2023","Pedram, Ali; Sorooshian, Shahryar; Mulubrhan, Freselam; Abbaspour, Afshin","Incorporating Vehicle-Routing Problems into a Closed-Loop Supply Chain Network Using a Mixed-Integer Linear-Programming Model","Sustainability","","2071-1050","10.3390/su15042967","","In recent years, there has been a tremendous increase in environmental awareness, due to concerns about sustainability. Designing an efficient supply chain network that fulfills the expectation of both business owners and customers and, at the same time, pays attention to environmental protection is becoming a trend in the commercial world. This study proposes a theoretical model incorporating vehicle routing problems (VRPs) into the typical CLSC (closed-loop supply chain) network architecture. This combination assists all operators to act more efficiently in terms of environmental protection and profitability. A mixed-integer-linear-programming model for CLSC network design with fuzzy and random uncertain data is developed to achieve the goals. The parameters of the CLSC network are also programmed using hybrid fuzzy-stochastic mathematical programming. The model is for a single product and a single timeframe. Several numerical examples are provided to demonstrate the validity of the proposed mixed-integer-linear-programming (MILP) model. This study also investigated probabilistic possibilities for recourse variables with a trapezoidal fuzzy number using a problem size of four cases. The result indicates that the model performed well in the numerical test, suggesting it can help the operation to be more profitable if this model is implemented in their daily routines.","2023","2024-04-22 19:33:20","2024-04-22 19:33:20","","","","4","15","","","","","","","","","","","","","","","","","","","","","decision making; stochastic programming; closed-loop supply chain; circular economy; combinational optimization; fuzzy optimization; remanufacturing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AW2R66WD","journalArticle","2023","Tan, Kangye; Tian, Yihui; Xu, Fang; Li, Chunsheng","Research on Multi-Objective Optimal Scheduling for Power Battery Reverse Supply Chain","Mathematics","","2227-7390","10.3390/math11040901","","In the context of carbon neutralization, the electric vehicle and energy storage market is growing rapidly. As a result, battery recycling is an important work with the consideration of the advent of battery retirement and resource constraints, environmental factors, resource regional constraints, and price factors. Based on the theoretical research of intelligent algorithm and mathematical models, an integer programming model of urban power battery reverse supply chain scheduling was established with the goal of the highest customer satisfaction and the least total cost of logistics and distribution, to study the influence of the resources and operation status of a built city recycling center and dismantling center on the power battery reverse supply chain. The model includes vehicle load, customer demand point satisfaction range, and service capacity constraints. This study collected regional image data, conducted image analysis, and further designed an improved Non-dominated Sorting Genetic Algorithm-II (NSGA-II) optimization algorithm suitable to solve the global optimization problem by introducing the improvement strategy of convergence rate, particle search, and the traditional elite individual retention. The results verified the practicability of the model, the global optimization ability of the algorithm to solve the problem, and the operation speed through comparing the results obtained from the basic algorithm. A reasonable comprehensive solution for the location and path optimization of the urban recycling center was also obtained. Multi-objective optimization was carried out in vehicle scheduling, facility construction, and customer satisfaction construction. The basic algorithm and integrated optimization software were compared. We found that the model and the scheme provided by the algorithm can significantly reduce the operation cost of the enterprise. This research provided new insights for enterprises to effectively utilize resources and optimize the reverse supply chain scheduling of an urban power battery.","2023","2024-04-22 19:33:21","2024-04-22 19:33:21","","","","4","11","","","","","","","","","","","","","","","","","","","","","scheduling; NSGA-II; optimization algorithm; power battery; reverse supply chain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENCKEKAK","journalArticle","2023","Ahmed, Zakir H.; Yousefikhoshbakht, Majid","A Hybrid Algorithm for the Heterogeneous Fixed Fleet Open Vehicle Routing Problem with Time Windows","Symmetry","","2073-8994","10.3390/sym15020486","","Nowadays, using a rental fleet to transport goods for delivering to customers at a particular time frame is very important in the services and industry. That is why, in this study, we consider the heterogeneous fixed fleet open vehicle routing problem with time windows, which is one version of the vehicle routing problem with time windows. The problem has not attracted attention so much in the operational research literature than the usual vehicle routing problem. The problem consists of determining the minimum cost routes for a fleet of a fixed number of vehicles with various capacities in order to fulfil the demands of the customer population. Moreover, the vehicles start at the headquarters and terminate at one of the customers. In this study, we introduce a mixed integer programming model and then integrate an exact algorithm to solve this model. Furthermore, a hybrid algorithm (HA) based on modified rank-based ant system is developed and then its efficiency is compared with the exact method and some metaheuristic methods on some standard instances in literature. The results proved the effectiveness of our proposed HA.","2023","2024-04-22 19:33:21","2024-04-22 19:33:21","","","","2","15","","","","","","","","","","","","","","","","","","","","","heterogeneous fixed fleet; open vehicle routing problem; time windows; mixed integer linear programming; rank-based ant system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5S3UPCQE","journalArticle","2023","Liu, Yong; Yue, Zhicheng; Wang, Yong; Wang, Haizhong","Logistics Distribution Vehicle Routing Problem with Time Window under Pallet 3D Loading Constraint","Sustainability","","2071-1050","10.3390/su15043594","","As an important support of the e-commerce industry, the express delivery industry is particularly important in national development. Low loading rates caused by numerous types of containers and cost increases caused by low loading and unloading efficiency are still remaining issues in the process of goods delivery and packing. This study introduced the pallet with telescopic support height as the middle to address these issues and proposed a distribution scheme based on the constraints of three-dimensional pallet loading with a time window. First, combining the path optimization of the time window and cargo loading, a solution model was established to solve the existing express delivery problem with the lowest total delivery cost and the highest average vehicle loading rate. In addition, the multi-objective problem was transformed through the multi-objective linear weighting method. Second, we cluster the customer nodes. In order to solve the large number of gaps generated by the hierarchy theory, we adopt the descending order of cargo volume as the initial sequence and design the coding and decoding for path optimization and pallet loading, solving the problem through the simulated anneal-genetic algorithm. Finally, the effectiveness of the algorithm is obtained through the comparison with other algorithms and the simple three-dimensional loading and distribution scheme by using examples. It is proved that the optimization of three-dimensional packing for express delivery using pallets as carriers can not only meet the high loading rate but also improve the loading and unloading speed, reduce the time penalty cost, and improve the operability of loading. This paper provides decision reference and method support for path optimization under three-dimensional loading constraints.","2023","2024-04-22 19:33:21","2024-04-22 19:33:21","","","","4","15","","","","","","","","","","","","","","","","","","","","","vehicle routing problem; hybrid simulated annealing-genetic algorithm; pallet 3D reprint constraint; vehicle loading rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
